Run,Age,Assay Type,AssemblyName,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,Cell_line,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,disease,disease_stage,ETHNICITY,Experiment,Instrument,Isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,Sample_type,sex,SRA Study,TISSUE
SRR8615746,NA,RNA-Seq,GCA_000001405.13,202,21511993434,Garraway Lab,PRJNA523380,SAMN10989591,Human,11562912701,SF268,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioma,primary,Caucasian,SRX5414654,Illumina HiSeq 2500,cell line,RNASeq-SF268_CENTRAL_NERVOUS_SYSTEM,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:09:00Z,1,SF268_CENTRAL_NERVOUS_SYSTEM,cell culture,NA,SRP186687,central_nervous_system
SRR8615749,71,RNA-Seq,GCA_000001405.13,202,16634809888,NA,PRJNA523380,SAMN10988088,Human,8348928424,Set-2,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",haematopoietic_neoplasm (essential_thrombocythaemia),primary,Asian,SRX5414651,Illumina HiSeq 2500,cell line,RNASeq-SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:04:00Z,1,SET2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,female,SRP186687,haematopoietic_and_lymphoid_tissue
SRR8615750,5,RNA-Seq,GCA_000001405.13,202,15466654796,DSMZ:SEM,PRJNA523380,SAMN10988273,Human,7736944005,SEM,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (acute_lymphoblastic_B_cell_leukaemia),primary,Caucasian,SRX5414650,Illumina HiSeq 2500,cell line,RNASeq-SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-23T23:57:00Z,1,SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,female,SRP186687,haematopoietic_and_lymphoid_tissue
SRR8615753,40,RNA-Seq,GCA_000001405.13,202,15633627188,NIBRI,PRJNA523380,SAMN10988314,Human,7209048709,OVKATE,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Asian,SRX5414647,Illumina HiSeq 2500,cell line,RNASeq-OVKATE_OVARY,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-23T23:40:00Z,1,OVKATE_OVARY,cell culture,female,SRP186687,ovary
SRR8615755,47,RNA-Seq,GCA_000001405.13,202,14010720202,NA,PRJNA523380,SAMN10988465,Human,6626177459,MDA-MB-134-VI,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),metastasis,Caucasian,SRX5414645,Illumina HiSeq 2500,cell line,RNASeq-MDAMB134VI_BREAST,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-23T23:43:00Z,1,MDAMB134VI_BREAST,cell culture,female,SRP186687,breast
SRR8615759,43,RNA-Seq,GCA_000001405.13,202,15750040596,NIBRI,PRJNA523380,SAMN10988242,Human,7409167661,Malme-3M,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",malignant_melanoma,metastasis,Caucasian,SRX5414641,Illumina HiSeq 2500,cell line,RNASeq-MALME3M_SKIN,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-23T23:57:00Z,1,MALME3M_SKIN,cell culture,male,SRP186687,skin
SRR8615761,33,RNA-Seq,GCA_000001405.13,202,14446811134,ATCC:M059K,PRJNA523380,SAMN10987790,Human,6785112345,M059K,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","glioma (astrocytoma_Grade_IV\, glioblastoma_multiforme)",primary,Caucasian,SRX5414639,Illumina HiSeq 2500,cell line,RNASeq-M059K_CENTRAL_NERVOUS_SYSTEM,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-23T23:45:00Z,1,M059K_CENTRAL_NERVOUS_SYSTEM,cell culture,male,SRP186687,central_nervous_system
SRR8615763,72,RNA-Seq,GCA_000001405.13,202,17262950704,NIBRI,PRJNA523380,SAMN10988195,Human,8374919084,SW 1353,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",chondrosarcoma,primary,Caucasian,SRX5414637,Illumina HiSeq 2500,cell line,RNASeq-SW1353_BONE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-23T23:58:00Z,1,SW1353_BONE,cell culture,female,SRP186687,bone
SRR8615764,41,RNA-Seq,GCA_000001405.13,202,14922985936,ATCC:NCI-H1930,PRJNA523380,SAMN10988154,Human,7457406131,NCI-H1930,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (small_cell_carcinoma),metastasis,Caucasian,SRX5414636,Illumina HiSeq 2500,cell line,RNASeq-NCIH1930_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-23T23:58:00Z,1,NCIH1930_LUNG,cell culture,male,SRP186687,lung
SRR8615767,51,RNA-Seq,GCA_000001405.13,202,13725938784,ATCC:MDA-MB-231,PRJNA523380,SAMN10987764,Human,6487084397,MDA-MB-231,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,metastasis,Caucasian,SRX5414633,Illumina HiSeq 2500,cell line,RNASeq-MDAMB231_BREAST,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-23T23:48:00Z,1,MDAMB231_BREAST,cell culture,female,SRP186687,breast
SRR8615768,51,RNA-Seq,GCA_000001405.13,202,17732536064,DSMZ:BFTC-905,PRJNA523380,SAMN10988546,Human,10022329712,BFTC-905,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","carcinoma (transitional_cell_carcinoma\, papillary_transitional_cell_carcinoma)",primary,Asian,SRX5414632,Illumina HiSeq 2500,cell line,RNASeq-BFTC905_URINARY_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-23T23:56:00Z,1,BFTC905_URINARY_TRACT,cell culture,female,SRP186687,urinary_tract
SRR8615770,NA,RNA-Seq,GCA_000001405.13,202,19359589504,NIBRI,PRJNA523380,SAMN10988332,Human,9642293276,BDCM,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (acute_lymphoblastic_B_cell_leukaemia),primary,Caucasian,SRX5414630,Illumina HiSeq 2500,cell line,RNASeq-BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:10:00Z,1,BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue
SRR8615772,92,RNA-Seq,GCA_000001405.13,202,24467318882,ATCC:BCP-1,PRJNA523380,SAMN10987880,Human,13741113346,BCP-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (B_cell_lymphoma_unspecified),primary,Caucasian,SRX5414628,Illumina HiSeq 2500,cell line,RNASeq-BCP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:09:00Z,1,BCP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,male,SRP186687,haematopoietic_and_lymphoid_tissue
SRR8615775,82,RNA-Seq,GCA_000001405.13,202,16094146384,DSMZ:BC-3C,PRJNA523380,SAMN10988581,Human,8059905269,BC-3C,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (transitional_cell_carcinoma),primary,Caucasian,SRX5414625,Illumina HiSeq 2500,cell line,RNASeq-BC3C_URINARY_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:04:00Z,1,BC3C_URINARY_TRACT,cell culture,female,SRP186687,urinary_tract
SRR8615777,52,RNA-Seq,GCA_000001405.13,202,19583498222,DSMZ:BHY,PRJNA523380,SAMN10987691,Human,11159181238,BHY,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Asian,SRX5414623,Illumina HiSeq 2500,cell line,RNASeq-BHY_UPPER_AERODIGESTIVE_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:00:00Z,1,BHY_UPPER_AERODIGESTIVE_TRACT,cell culture,male,SRP186687,upper_aerodigestive_tract
SRR8615780,16,RNA-Seq,GCA_000001405.13,202,19094826286,GNF,PRJNA523380,SAMN10987681,Human,9410530314,Hs 706.T,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",giant_cell_tumour,primary,Caucasian,SRX5414620,Illumina HiSeq 2500,cell line,RNASeq-HS706T_BONE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:11:00Z,1,HS706T_BONE,cell culture,female,SRP186687,bone
SRR8615783,NA,RNA-Seq,GCA_000001405.13,202,19953864010,NIBRI,PRJNA523380,SAMN10988123,Human,9757111040,Hs 675.T,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Caucasian,SRX5414617,Illumina HiSeq 2500,cell line,RNASeq-HS675T_FIBROBLAST,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:13:00Z,1,HS675T_FIBROBLAST,cell culture,male,SRP186687,large_intestine
SRR8615785,69,RNA-Seq,GCA_000001405.13,202,16931206508,NA,PRJNA523380,SAMN10988159,Human,8304812665,Hs 688(A).T,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",malignant_melanoma,primary,Caucasian,SRX5414615,Illumina HiSeq 2500,cell line,RNASeq-HS688AT_FIBROBLAST,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:05:00Z,1,HS688AT_FIBROBLAST,cell culture,male,SRP186687,skin
SRR8615789,63,RNA-Seq,GCA_000001405.13,202,23705391850,ECACC:COLO 684,PRJNA523380,SAMN10988054,Human,13376239838,COLO 684,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),primary,Caucasian,SRX5414611,Illumina HiSeq 2500,cell line,RNASeq-COLO684_ENDOMETRIUM,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:07:00Z,1,COLO684_ENDOMETRIUM,cell culture,female,SRP186687,endometrium
SRR8615791,52,RNA-Seq,GCA_000001405.13,202,16304084378,NA,PRJNA523380,SAMN10987649,Human,7998718036,Hs 739.T,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5414609,Illumina HiSeq 2500,cell line,RNASeq-HS739T_FIBROBLAST,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:08:00Z,1,HS739T_FIBROBLAST,cell culture,female,SRP186687,breast
SRR8615792,69,RNA-Seq,GCA_000001405.13,202,22946544712,DSMZ:COLO-678,PRJNA523380,SAMN10988483,Human,12888450683,COLO-678,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Caucasian,SRX5414608,Illumina HiSeq 2500,cell line,RNASeq-COLO678_LARGE_INTESTINE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:03:00Z,1,COLO678_LARGE_INTESTINE,cell culture,male,SRP186687,large_intestine
SRR8615795,64,RNA-Seq,GCA_000001405.13,202,21660737952,DSMZ:PA-TU-8988S,PRJNA523380,SAMN10987622,Human,11432077043,PA-TU-8988S,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),metastasis,Caucasian,SRX5414605,Illumina HiSeq 2500,cell line,RNASeq-PATU8988S_PANCREAS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:17:00Z,1,PATU8988S_PANCREAS,cell culture,female,SRP186687,pancreas
SRR8615798,60,RNA-Seq,GCA_000001405.13,202,17948269236,GNF,PRJNA523380,SAMN10988279,Human,8881419202,NCI-H522,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (non_small_cell_carcinoma),primary,Caucasian,SRX5414602,Illumina HiSeq 2500,cell line,RNASeq-NCIH522_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:08:00Z,1,NCIH522_LUNG,cell culture,male,SRP186687,lung
SRR8615800,NA,RNA-Seq,GCA_000001405.13,202,21176396290,DSMZ:RH-41,PRJNA523380,SAMN10988473,Human,11383038356,RH-41,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",rhabdomyosarcoma (alveolar),metastasis,Caucasian,SRX5414600,Illumina HiSeq 2500,cell line,RNASeq-RH41_SOFT_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:16:00Z,1,RH41_SOFT_TISSUE,cell culture,female,SRP186687,soft_tissue
SRR8615801,57,RNA-Seq,GCA_000001405.13,202,22262570288,DSMZ:RI-1,PRJNA523380,SAMN10988505,Human,11975548463,RI-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",lymphoid_neoplasm (B_cell_lymphoma_unspecified),primary,Caucasian,SRX5414599,Illumina HiSeq 2500,cell line,RNASeq-RI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:11:00Z,1,RI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,cell culture,female,SRP186687,haematopoietic_and_lymphoid_tissue
SRR8615804,NA,RNA-Seq,GCA_000001405.13,202,24211510526,ATCC:NCI-H441,PRJNA523380,SAMN10988237,Human,12101392598,NCI-H441,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Caucasian,SRX5414596,Illumina HiSeq 2500,cell line,RNASeq-NCIH441_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:22:00Z,1,NCIH441_LUNG,cell culture,NA,SRP186687,lung
SRR8615805,NA,RNA-Seq,GCA_000001405.13,202,22055642296,ATCC:NCI-H358,PRJNA523380,SAMN10987886,Human,11609043486,NCI-H358,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (bronchioloalveolar_adenocarcinoma),primary,Caucasian,SRX5414595,Illumina HiSeq 2500,cell line,RNASeq-NCIH358_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:12:00Z,1,NCIH358_LUNG,cell culture,male,SRP186687,lung
SRR8615808,56,RNA-Seq,GCA_000001405.13,202,18710990128,ATCC:NCI-H510,PRJNA523380,SAMN10987639,Human,9253349831,NCI-H510,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (small_cell_carcinoma),primary,Caucasian,SRX5414592,Illumina HiSeq 2500,cell line,RNASeq-NCIH510_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:16:00Z,1,NCIH510_LUNG,cell culture,male,SRP186687,lung
SRR8615809,55,RNA-Seq,GCA_000001405.13,202,18753583848,NIBRI,PRJNA523380,SAMN10987662,Human,10063491205,NCI-H508,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Caucasian,SRX5414591,Illumina HiSeq 2500,cell line,RNASeq-NCIH508_LARGE_INTESTINE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:13:00Z,1,NCIH508_LARGE_INTESTINE,cell culture,male,SRP186687,large_intestine
SRR8615812,54,RNA-Seq,GCA_000001405.13,202,16861816074,ATCC:T-47D,PRJNA523380,SAMN10987684,Human,8493194918,T-47D,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),metastasis,Caucasian,SRX5414588,Illumina HiSeq 2500,cell line,RNASeq-T47D_BREAST,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:18:00Z,1,T47D_BREAST,cell culture,female,SRP186687,breast
SRR8615813,46,RNA-Seq,GCA_000001405.13,202,14630743648,ATCC:NCI-H2122,PRJNA523380,SAMN10988248,Human,7322854856,NCI-H2122,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (adenocarcinoma),metastasis,Caucasian,SRX5414587,Illumina HiSeq 2500,cell line,RNASeq-NCIH2122_LUNG,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-23T23:48:00Z,1,NCIH2122_LUNG,cell culture,female,SRP186687,lung
SRR8615817,41,RNA-Seq,GCA_000001405.13,202,19182213506,ATCC:HCC1187,PRJNA523380,SAMN10987946,Human,10225112317,HCC1187,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),primary,Caucasian,SRX5414583,Illumina HiSeq 2500,cell line,RNASeq-HCC1187_BREAST,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:12:00Z,1,HCC1187_BREAST,cell culture,female,SRP186687,breast
SRR8615819,52,RNA-Seq,GCA_000001405.13,202,16510396876,ATCC:HCC1143,PRJNA523380,SAMN10987917,Human,8266088434,HCC1143,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (ductal_carcinoma),primary,Caucasian,SRX5414581,Illumina HiSeq 2500,cell line,RNASeq-HCC1143_BREAST,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:14:00Z,1,HCC1143_BREAST,cell culture,female,SRP186687,breast
SRR8615825,68,RNA-Seq,GCA_000001405.13,202,13058467760,HSRRB,PRJNA523380,SAMN10988353,Human,6282562597,TCC-PAN2,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma,primary,Asian,SRX5414575,Illumina HiSeq 2500,cell line,RNASeq-TCCPAN2_PANCREAS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-23T23:46:00Z,1,TCCPAN2_PANCREAS,cell culture,female,SRP186687,pancreas
SRR8615826,67,RNA-Seq,GCA_000001405.13,202,14362084254,NIBRI,PRJNA523380,SAMN10988046,Human,7198678187,TCCSUP,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (transitional_cell_carcinoma),primary,Caucasian,SRX5414574,Illumina HiSeq 2500,cell line,RNASeq-TCCSUP_URINARY_TRACT,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-23T23:50:00Z,1,TCCSUP_URINARY_TRACT,cell culture,female,SRP186687,urinary_tract
SRR8615828,58,RNA-Seq,GCA_000001405.13,202,19428949638,GNF,PRJNA523380,SAMN10988291,Human,9735995726,TE-11,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Asian,SRX5414572,Illumina HiSeq 2500,cell line,RNASeq-TE11_OESOPHAGUS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:17:00Z,1,TE11_OESOPHAGUS,cell culture,NA,SRP186687,oesophagus
SRR8615832,22,RNA-Seq,GCA_000001405.13,202,17078171002,NIBRI,PRJNA523380,SAMN10987608,Human,8559075547,TC-71,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour,primary,Caucasian,SRX5414568,Illumina HiSeq 2500,cell line,RNASeq-TC71_BONE,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:12:00Z,1,TC71_BONE,cell culture,male,SRP186687,bone
SRR8615834,NA,RNA-Seq,GCA_000001405.13,202,11175096722,RIKEN:TE-14,PRJNA523380,SAMN10987745,Human,5306696144,TE-14,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (squamous_cell_carcinoma),primary,Asian,SRX5414566,Illumina HiSeq 2500,cell line,RNASeq-TE14_OESOPHAGUS,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-23T23:46:00Z,1,TE14_OESOPHAGUS,cell culture,NA,SRP186687,oesophagus
SRR8615835,NA,RNA-Seq,GCA_000001405.13,202,16262860420,NA,PRJNA523380,SAMN10988392,Human,8677852157,LN-235,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioma (astrocytoma_Grade_IV),NA,Caucasian,SRX5414565,Illumina HiSeq 2500,cell line,RNASeq-LN235_CENTRAL_NERVOUS_SYSTEM,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:15:00Z,1,LN235_CENTRAL_NERVOUS_SYSTEM,cell culture,male,SRP186687,central_nervous_system
SRR8615838,65,RNA-Seq,GCA_000001405.13,202,14554747410,ATCC:LN-18,PRJNA523380,SAMN10988197,Human,6883023914,LN-18,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1","glioma (astrocytoma_Grade_IV\, glioblastoma_multiforme)",primary,Caucasian,SRX5414562,Illumina HiSeq 2500,cell line,RNASeq-LN18_CENTRAL_NERVOUS_SYSTEM,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-23T23:53:00Z,1,LN18_CENTRAL_NERVOUS_SYSTEM,cell culture,male,SRP186687,central_nervous_system
SRR8615841,63,RNA-Seq,GCA_000001405.13,202,17714982466,HSRRB,PRJNA523380,SAMN10988365,Human,8887758411,IM95,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",carcinoma (intestinal_adenocarcinoma),primary,Asian,SRX5414559,Illumina HiSeq 2500,cell line,RNASeq-IM95_STOMACH,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:16:00Z,1,IM95_STOMACH,cell culture,male,SRP186687,stomach
SRR8615842,1,RNA-Seq,GCA_000001405.13,202,17320536258,NIBRI,PRJNA523380,SAMN10988103,Human,8482573671,IMR-32,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",neuroblastoma,primary,Caucasian,SRX5414558,Illumina HiSeq 2500,cell line,RNASeq-IMR32_AUTONOMIC_GANGLIA,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:13:00Z,1,IMR32_AUTONOMIC_GANGLIA,cell culture,male,SRP186687,autonomic_ganglia
SRR8615845,42,RNA-Seq,GCA_000001405.13,202,15543376214,NA,PRJNA523380,SAMN10987998,Human,7644779226,IGR-1,BROAD INSTITUTE,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",malignant_melanoma,metastasis,Caucasian,SRX5414555,Illumina HiSeq 2500,cell line,RNASeq-IGR1_SKIN,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2019-03-27T00:00:00Z,2019-02-24T00:12:00Z,1,IGR1_SKIN,cell culture,male,SRP186687,skin
